flightNumber,origin,destination,distance,duration,model,speed,MaxCapa
1863,ORD,DFW,802,133,757,380,176
758,ORD,DFW,802,122,321,400,181
9394,ORD,DFW,802,130,757,380,176
9086,ORD,DFW,802,124,321,400,181
7422,DFW,ORD,802,127,321,400,181
6479,DFW,ORD,802,130,757,380,176
6947,DFW,ORD,802,121,321,400,181
1430,DFW,ORD,802,129,321,400,181
1398,DFW,ORD,802,129,757,380,176
5890,DFW,ORD,802,138,757,380,176
9298,DFW,ORD,802,128,757,380,176
4204,DFW,ORD,802,120,738,400,160
1856,DFW,ORD,802,128,738,400,160
5962,DFW,ORD,802,131,321,400,181
5042,DFW,ORD,802,130,738,400,160
6449,DFW,ORD,802,130,321,400,181
393,DFW,LAX,1234,201,757,380,176
2943,DFW,LAX,1234,195,757,380,176
6065,DFW,LAX,1234,187,321,400,181
9680,DFW,LAX,1234,206,757,380,176
9494,DFW,LAX,1234,186,321,400,181
850,DFW,LAX,1234,196,321,400,181
4031,DFW,JFK,1390,211,321,400,181
7495,DFW,JFK,1390,234,757,380,176
6177,DFW,JFK,1390,218,738,400,160
1461,DFW,JFK,1390,220,757,380,176
6025,DFW,JFK,1390,240,757,380,176
5343,DFW,JFK,1390,239,757,380,176
7718,DFW,JFK,1390,222,738,400,160
4953,DFW,JFK,1390,222,757,380,176
2754,DFW,JFK,1390,220,757,380,176
3835,DFW,JFK,1390,212,738,400,160
5319,DFW,JFK,1390,227,757,380,176
7573,DFW,JFK,1390,219,757,380,176
2317,DFW,JFK,1390,236,757,380,176
107,JFK,ORD,739,117,738,400,160
3906,JFK,ORD,739,126,757,380,176
9854,JFK,ORD,739,120,321,400,181
3780,JFK,ORD,739,111,321,400,181
2499,JFK,ORD,739,121,321,400,181
7202,JFK,ORD,739,121,757,380,176
9582,JFK,ORD,739,118,738,400,160
8441,JFK,ORD,739,118,757,380,176
6595,JFK,ORD,739,118,738,400,160
5919,JFK,ORD,739,127,757,380,176
47,JFK,ORD,739,119,738,400,160
5373,JFK,ORD,739,114,321,400,181
7999,JFK,ORD,739,121,738,400,160
880,JFK,ORD,739,123,757,380,176
1352,JFK,ORD,739,115,321,400,181
9486,JFK,LAX,2472,396,321,400,181
8882,JFK,LAX,2472,371,738,400,160
9281,JFK,LAX,2472,376,738,400,160
667,JFK,LAX,2472,380,321,400,181
7193,JFK,LAX,2472,400,757,380,176
6955,JFK,LAX,2472,421,757,380,176
4853,JFK,LAX,2472,408,757,380,176
1757,JFK,LAX,2472,413,757,380,176
3835,JFK,LAX,2472,396,321,400,181
4315,JFK,LAX,2472,385,321,400,181
5272,JFK,LAX,2472,427,757,380,176
356,JFK,LAX,2472,405,738,400,160
8486,JFK,LAX,2472,397,738,400,160
9677,JFK,LAX,2472,405,757,380,176
7541,JFK,LAX,2472,399,757,380,176
8749,JFK,LAX,2472,419,757,380,176
3256,JFK,DFW,1390,239,757,380,176
8209,JFK,DFW,1390,224,321,400,181
9497,JFK,DFW,1390,212,738,400,160
5667,JFK,DFW,1390,237,757,380,176
3538,JFK,DFW,1390,221,321,400,181
5916,JFK,DFW,1390,212,738,400,160
8163,JFK,DFW,1390,221,738,400,160
3317,JFK,DFW,1390,218,321,400,181
7779,JFK,DFW,1390,234,757,380,176
8317,JFK,DFW,1390,228,738,400,160
3232,JFK,DFW,1390,238,757,380,176
3074,JFK,DFW,1390,211,321,400,181
2679,JFK,DFW,1390,220,321,400,181
5817,LAX,ORD,1743,265,738,400,160
5371,LAX,ORD,1743,270,738,400,160
5380,LAX,ORD,1743,283,757,380,176
1988,LAX,ORD,1743,285,321,400,181
5494,LAX,ORD,1743,285,321,400,181
2748,LAX,ORD,1743,287,738,400,160
4789,LAX,ORD,1743,277,757,380,176
498,LAX,ORD,1743,262,738,400,160
9159,LAX,ORD,1743,268,321,400,181
8054,LAX,ORD,1743,262,321,400,181
9237,LAX,ORD,1743,283,738,400,160
956,LAX,ORD,1743,278,757,380,176
5483,LAX,JFK,2472,373,738,400,160
2879,LAX,JFK,2472,375,738,400,160
2262,LAX,JFK,2472,397,757,380,176
1516,LAX,JFK,2472,391,321,400,181
4425,LAX,JFK,2472,407,321,400,181
1880,LAX,JFK,2472,425,757,380,176
8606,LAX,JFK,2472,384,321,400,181
3971,LAX,DFW,1234,186,321,400,181
7175,LAX,DFW,1234,200,738,400,160
9995,LAX,DFW,1234,189,321,400,181
2778,LAX,DFW,1234,191,321,400,181
3936,LAX,DFW,1234,190,321,400,181
490,LAX,DFW,1234,193,738,400,160
9565,LAX,DFW,1234,192,321,400,181
4976,LAX,DFW,1234,197,321,400,181
2426,LAX,DFW,1234,203,738,400,160
8176,LAX,DFW,1234,193,738,400,160
594,LAX,DFW,1234,211,757,380,176
5886,LAX,DFW,1234,199,738,400,160
8437,LAX,DFW,1234,195,738,400,160
7163,LAX,DFW,1234,198,738,400,160
1277,LAX,DFW,1234,192,738,400,160
8303,LAX,DFW,1234,212,757,380,176
3105,ORD,LAX,1743,283,738,400,160
2446,ORD,LAX,1743,270,321,400,181
8782,ORD,LAX,1743,271,738,400,160
6173,ORD,LAX,1743,267,321,400,181
6433,ORD,LAX,1743,274,321,400,181
4827,ORD,LAX,1743,284,321,400,181
1625,ORD,LAX,1743,281,757,380,176
4712,ORD,LAX,1743,283,321,400,181
7935,ORD,LAX,1743,276,757,380,176
7983,ORD,LAX,1743,279,738,400,160
5234,ORD,LAX,1743,267,321,400,181
2880,ORD,LAX,1743,298,757,380,176
7231,ORD,LAX,1743,280,321,400,181
4842,ORD,JFK,739,111,738,400,160
2134,ORD,JFK,739,118,757,380,176
5672,ORD,JFK,739,112,738,400,160
48,ORD,JFK,739,120,321,400,181
7091,ORD,JFK,739,117,738,400,160
7894,ORD,JFK,739,112,321,400,181
6795,ORD,JFK,739,121,321,400,181
6173,ORD,JFK,739,113,321,400,181
6522,ORD,JFK,739,116,321,400,181
7079,ORD,DFW,802,135,757,380,176
2466,ORD,DFW,802,124,321,400,181
7983,ORD,DFW,802,124,321,400,181
2569,ORD,DFW,802,134,757,380,176
8876,ORD,DFW,802,127,738,400,160
5539,ORD,DFW,802,127,738,400,160
6976,ORD,DFW,802,124,321,400,181
2110,ORD,DFW,802,123,321,400,181
3629,ORD,DFW,802,123,321,400,181
1863,ORD,DFW,802,133,757,380,176
758,ORD,DFW,802,122,321,400,181
9394,ORD,DFW,802,130,757,380,176
9086,ORD,DFW,802,124,321,400,181
7422,DFW,ORD,802,127,321,400,181
6479,DFW,ORD,802,130,757,380,176
6947,DFW,ORD,802,121,321,400,181
1430,DFW,ORD,802,129,321,400,181
1398,DFW,ORD,802,129,757,380,176
5890,DFW,ORD,802,138,757,380,176
9298,DFW,ORD,802,128,757,380,176
4204,DFW,ORD,802,120,738,400,160
1856,DFW,ORD,802,128,738,400,160
5962,DFW,ORD,802,131,321,400,181
5042,DFW,ORD,802,130,738,400,160
6449,DFW,ORD,802,130,321,400,181
393,DFW,LAX,1234,201,757,380,176
2943,DFW,LAX,1234,195,757,380,176
6065,DFW,LAX,1234,187,321,400,181
9680,DFW,LAX,1234,206,757,380,176
9494,DFW,LAX,1234,186,321,400,181
850,DFW,LAX,1234,196,321,400,181
4031,DFW,JFK,1390,211,321,400,181
7495,DFW,JFK,1390,234,757,380,176
6177,DFW,JFK,1390,218,738,400,160
1461,DFW,JFK,1390,220,757,380,176
6025,DFW,JFK,1390,240,757,380,176
5343,DFW,JFK,1390,239,757,380,176
7718,DFW,JFK,1390,222,738,400,160
4953,DFW,JFK,1390,222,757,380,176
2754,DFW,JFK,1390,220,757,380,176
3835,DFW,JFK,1390,212,738,400,160
5319,DFW,JFK,1390,227,757,380,176
7573,DFW,JFK,1390,219,757,380,176
2317,DFW,JFK,1390,236,757,380,176
107,JFK,ORD,739,117,738,400,160
3906,JFK,ORD,739,126,757,380,176
9854,JFK,ORD,739,120,321,400,181
3780,JFK,ORD,739,111,321,400,181
2499,JFK,ORD,739,121,321,400,181
7202,JFK,ORD,739,121,757,380,176
9582,JFK,ORD,739,118,738,400,160
8441,JFK,ORD,739,118,757,380,176
6595,JFK,ORD,739,118,738,400,160
5919,JFK,ORD,739,127,757,380,176
47,JFK,ORD,739,119,738,400,160
5373,JFK,ORD,739,114,321,400,181
7999,JFK,ORD,739,121,738,400,160
880,JFK,ORD,739,123,757,380,176
1352,JFK,ORD,739,115,321,400,181
9486,JFK,LAX,2472,396,321,400,181
8882,JFK,LAX,2472,371,738,400,160
9281,JFK,LAX,2472,376,738,400,160
667,JFK,LAX,2472,380,321,400,181
7193,JFK,LAX,2472,400,757,380,176
6955,JFK,LAX,2472,421,757,380,176
4853,JFK,LAX,2472,408,757,380,176
1757,JFK,LAX,2472,413,757,380,176
3835,JFK,LAX,2472,396,321,400,181
4315,JFK,LAX,2472,385,321,400,181
5272,JFK,LAX,2472,427,757,380,176
356,JFK,LAX,2472,405,738,400,160
8486,JFK,LAX,2472,397,738,400,160
9677,JFK,LAX,2472,405,757,380,176
7541,JFK,LAX,2472,399,757,380,176
8749,JFK,LAX,2472,419,757,380,176
3256,JFK,DFW,1390,239,757,380,176
8209,JFK,DFW,1390,224,321,400,181
9497,JFK,DFW,1390,212,738,400,160
5667,JFK,DFW,1390,237,757,380,176
3538,JFK,DFW,1390,221,321,400,181
5916,JFK,DFW,1390,212,738,400,160
8163,JFK,DFW,1390,221,738,400,160
3317,JFK,DFW,1390,218,321,400,181
7779,JFK,DFW,1390,234,757,380,176
8317,JFK,DFW,1390,228,738,400,160
3232,JFK,DFW,1390,238,757,380,176
3074,JFK,DFW,1390,211,321,400,181
2679,JFK,DFW,1390,220,321,400,181
5817,LAX,ORD,1743,265,738,400,160
5371,LAX,ORD,1743,270,738,400,160
5380,LAX,ORD,1743,283,757,380,176
1988,LAX,ORD,1743,285,321,400,181
5494,LAX,ORD,1743,285,321,400,181
2748,LAX,ORD,1743,287,738,400,160
4789,LAX,ORD,1743,277,757,380,176
498,LAX,ORD,1743,262,738,400,160
9159,LAX,ORD,1743,268,321,400,181
8054,LAX,ORD,1743,262,321,400,181
9237,LAX,ORD,1743,283,738,400,160
956,LAX,ORD,1743,278,757,380,176
5483,LAX,JFK,2472,373,738,400,160
2879,LAX,JFK,2472,375,738,400,160
2262,LAX,JFK,2472,397,757,380,176
1516,LAX,JFK,2472,391,321,400,181
4425,LAX,JFK,2472,407,321,400,181
1880,LAX,JFK,2472,425,757,380,176
8606,LAX,JFK,2472,384,321,400,181
3971,LAX,DFW,1234,186,321,400,181
7175,LAX,DFW,1234,200,738,400,160
9995,LAX,DFW,1234,189,321,400,181
2778,LAX,DFW,1234,191,321,400,181
3936,LAX,DFW,1234,190,321,400,181
490,LAX,DFW,1234,193,738,400,160
9565,LAX,DFW,1234,192,321,400,181
4976,LAX,DFW,1234,197,321,400,181
2426,LAX,DFW,1234,203,738,400,160
8176,LAX,DFW,1234,193,738,400,160
594,LAX,DFW,1234,211,757,380,176
5886,LAX,DFW,1234,199,738,400,160
8437,LAX,DFW,1234,195,738,400,160
7163,LAX,DFW,1234,198,738,400,160
1277,LAX,DFW,1234,192,738,400,160
8303,LAX,DFW,1234,212,757,380,176
3105,ORD,LAX,1743,283,738,400,160
2446,ORD,LAX,1743,270,321,400,181
8782,ORD,LAX,1743,271,738,400,160
6173,ORD,LAX,1743,267,321,400,181
6433,ORD,LAX,1743,274,321,400,181
4827,ORD,LAX,1743,284,321,400,181
1625,ORD,LAX,1743,281,757,380,176
4712,ORD,LAX,1743,283,321,400,181
7935,ORD,LAX,1743,276,757,380,176
7983,ORD,LAX,1743,279,738,400,160
5234,ORD,LAX,1743,267,321,400,181
2880,ORD,LAX,1743,298,757,380,176
7231,ORD,LAX,1743,280,321,400,181
4842,ORD,JFK,739,111,738,400,160
2134,ORD,JFK,739,118,757,380,176
5672,ORD,JFK,739,112,738,400,160
48,ORD,JFK,739,120,321,400,181
7091,ORD,JFK,739,117,738,400,160
7894,ORD,JFK,739,112,321,400,181
6795,ORD,JFK,739,121,321,400,181
6173,ORD,JFK,739,113,321,400,181
6522,ORD,JFK,739,116,321,400,181
7079,ORD,DFW,802,135,757,380,176
2466,ORD,DFW,802,124,321,400,181
7983,ORD,DFW,802,124,321,400,181
2569,ORD,DFW,802,134,757,380,176
8876,ORD,DFW,802,127,738,400,160
5539,ORD,DFW,802,127,738,400,160
6976,ORD,DFW,802,124,321,400,181
2110,ORD,DFW,802,123,321,400,181
3629,ORD,DFW,802,123,321,400,181
1863,ORD,DFW,802,133,757,380,176
758,ORD,DFW,802,122,321,400,181
9394,ORD,DFW,802,130,757,380,176
9086,ORD,DFW,802,124,321,400,181
7422,DFW,ORD,802,127,321,400,181
6479,DFW,ORD,802,130,757,380,176
6947,DFW,ORD,802,121,321,400,181
1430,DFW,ORD,802,129,321,400,181
1398,DFW,ORD,802,129,757,380,176
5890,DFW,ORD,802,138,757,380,176
9298,DFW,ORD,802,128,757,380,176
4204,DFW,ORD,802,120,738,400,160
1856,DFW,ORD,802,128,738,400,160
5962,DFW,ORD,802,131,321,400,181
5042,DFW,ORD,802,130,738,400,160
6449,DFW,ORD,802,130,321,400,181
393,DFW,LAX,1234,201,757,380,176
2943,DFW,LAX,1234,195,757,380,176
6065,DFW,LAX,1234,187,321,400,181
9680,DFW,LAX,1234,206,757,380,176
9494,DFW,LAX,1234,186,321,400,181
850,DFW,LAX,1234,196,321,400,181
4031,DFW,JFK,1390,211,321,400,181
7495,DFW,JFK,1390,234,757,380,176
6177,DFW,JFK,1390,218,738,400,160
1461,DFW,JFK,1390,220,757,380,176
6025,DFW,JFK,1390,240,757,380,176
5343,DFW,JFK,1390,239,757,380,176
7718,DFW,JFK,1390,222,738,400,160
4953,DFW,JFK,1390,222,757,380,176
2754,DFW,JFK,1390,220,757,380,176
3835,DFW,JFK,1390,212,738,400,160
5319,DFW,JFK,1390,227,757,380,176
7573,DFW,JFK,1390,219,757,380,176
2317,DFW,JFK,1390,236,757,380,176
107,JFK,ORD,739,117,738,400,160
3906,JFK,ORD,739,126,757,380,176
9854,JFK,ORD,739,120,321,400,181
3780,JFK,ORD,739,111,321,400,181
2499,JFK,ORD,739,121,321,400,181
7202,JFK,ORD,739,121,757,380,176
9582,JFK,ORD,739,118,738,400,160
8441,JFK,ORD,739,118,757,380,176
6595,JFK,ORD,739,118,738,400,160
5919,JFK,ORD,739,127,757,380,176
47,JFK,ORD,739,119,738,400,160
5373,JFK,ORD,739,114,321,400,181
7999,JFK,ORD,739,121,738,400,160
880,JFK,ORD,739,123,757,380,176
1352,JFK,ORD,739,115,321,400,181
9486,JFK,LAX,2472,396,321,400,181
8882,JFK,LAX,2472,371,738,400,160
9281,JFK,LAX,2472,376,738,400,160
667,JFK,LAX,2472,380,321,400,181
7193,JFK,LAX,2472,400,757,380,176
6955,JFK,LAX,2472,421,757,380,176
4853,JFK,LAX,2472,408,757,380,176
1757,JFK,LAX,2472,413,757,380,176
3835,JFK,LAX,2472,396,321,400,181
4315,JFK,LAX,2472,385,321,400,181
5272,JFK,LAX,2472,427,757,380,176
356,JFK,LAX,2472,405,738,400,160
8486,JFK,LAX,2472,397,738,400,160
9677,JFK,LAX,2472,405,757,380,176
7541,JFK,LAX,2472,399,757,380,176
8749,JFK,LAX,2472,419,757,380,176
3256,JFK,DFW,1390,239,757,380,176
8209,JFK,DFW,1390,224,321,400,181
9497,JFK,DFW,1390,212,738,400,160
5667,JFK,DFW,1390,237,757,380,176
3538,JFK,DFW,1390,221,321,400,181
5916,JFK,DFW,1390,212,738,400,160
8163,JFK,DFW,1390,221,738,400,160
3317,JFK,DFW,1390,218,321,400,181
7779,JFK,DFW,1390,234,757,380,176
8317,JFK,DFW,1390,228,738,400,160
3232,JFK,DFW,1390,238,757,380,176
3074,JFK,DFW,1390,211,321,400,181
2679,JFK,DFW,1390,220,321,400,181
5817,LAX,ORD,1743,265,738,400,160
5371,LAX,ORD,1743,270,738,400,160
5380,LAX,ORD,1743,283,757,380,176
1988,LAX,ORD,1743,285,321,400,181
5494,LAX,ORD,1743,285,321,400,181
2748,LAX,ORD,1743,287,738,400,160
4789,LAX,ORD,1743,277,757,380,176
498,LAX,ORD,1743,262,738,400,160
9159,LAX,ORD,1743,268,321,400,181
8054,LAX,ORD,1743,262,321,400,181
9237,LAX,ORD,1743,283,738,400,160
956,LAX,ORD,1743,278,757,380,176
5483,LAX,JFK,2472,373,738,400,160
2879,LAX,JFK,2472,375,738,400,160
2262,LAX,JFK,2472,397,757,380,176
1516,LAX,JFK,2472,391,321,400,181
4425,LAX,JFK,2472,407,321,400,181
1880,LAX,JFK,2472,425,757,380,176
8606,LAX,JFK,2472,384,321,400,181
3971,LAX,DFW,1234,186,321,400,181
7175,LAX,DFW,1234,200,738,400,160
9995,LAX,DFW,1234,189,321,400,181
2778,LAX,DFW,1234,191,321,400,181
3936,LAX,DFW,1234,190,321,400,181
490,LAX,DFW,1234,193,738,400,160
9565,LAX,DFW,1234,192,321,400,181
4976,LAX,DFW,1234,197,321,400,181
2426,LAX,DFW,1234,203,738,400,160
8176,LAX,DFW,1234,193,738,400,160
594,LAX,DFW,1234,211,757,380,176
5886,LAX,DFW,1234,199,738,400,160
8437,LAX,DFW,1234,195,738,400,160
7163,LAX,DFW,1234,198,738,400,160
1277,LAX,DFW,1234,192,738,400,160
8303,LAX,DFW,1234,212,757,380,176
3105,ORD,LAX,1743,283,738,400,160
2446,ORD,LAX,1743,270,321,400,181
8782,ORD,LAX,1743,271,738,400,160
6173,ORD,LAX,1743,267,321,400,181
6433,ORD,LAX,1743,274,321,400,181
4827,ORD,LAX,1743,284,321,400,181
1625,ORD,LAX,1743,281,757,380,176
4712,ORD,LAX,1743,283,321,400,181
7935,ORD,LAX,1743,276,757,380,176
7983,ORD,LAX,1743,279,738,400,160
5234,ORD,LAX,1743,267,321,400,181
2880,ORD,LAX,1743,298,757,380,176
7231,ORD,LAX,1743,280,321,400,181
4842,ORD,JFK,739,111,738,400,160
2134,ORD,JFK,739,118,757,380,176
5672,ORD,JFK,739,112,738,400,160
48,ORD,JFK,739,120,321,400,181
7091,ORD,JFK,739,117,738,400,160
7894,ORD,JFK,739,112,321,400,181
6795,ORD,JFK,739,121,321,400,181
6173,ORD,JFK,739,113,321,400,181
6522,ORD,JFK,739,116,321,400,181
7079,ORD,DFW,802,135,757,380,176
2466,ORD,DFW,802,124,321,400,181
7983,ORD,DFW,802,124,321,400,181
2569,ORD,DFW,802,134,757,380,176
8876,ORD,DFW,802,127,738,400,160
5539,ORD,DFW,802,127,738,400,160
6976,ORD,DFW,802,124,321,400,181
2110,ORD,DFW,802,123,321,400,181
3629,ORD,DFW,802,123,321,400,181
1863,ORD,DFW,802,133,757,380,176
758,ORD,DFW,802,122,321,400,181
9394,ORD,DFW,802,130,757,380,176
9086,ORD,DFW,802,124,321,400,181
7422,DFW,ORD,802,127,321,400,181
6479,DFW,ORD,802,130,757,380,176
6947,DFW,ORD,802,121,321,400,181
1430,DFW,ORD,802,129,321,400,181
1398,DFW,ORD,802,129,757,380,176
5890,DFW,ORD,802,138,757,380,176
9298,DFW,ORD,802,128,757,380,176
4204,DFW,ORD,802,120,738,400,160
1856,DFW,ORD,802,128,738,400,160
5962,DFW,ORD,802,131,321,400,181
5042,DFW,ORD,802,130,738,400,160
6449,DFW,ORD,802,130,321,400,181
393,DFW,LAX,1234,201,757,380,176
2943,DFW,LAX,1234,195,757,380,176
6065,DFW,LAX,1234,187,321,400,181
9680,DFW,LAX,1234,206,757,380,176
9494,DFW,LAX,1234,186,321,400,181
850,DFW,LAX,1234,196,321,400,181
4031,DFW,JFK,1390,211,321,400,181
7495,DFW,JFK,1390,234,757,380,176
6177,DFW,JFK,1390,218,738,400,160
1461,DFW,JFK,1390,220,757,380,176
6025,DFW,JFK,1390,240,757,380,176
5343,DFW,JFK,1390,239,757,380,176
7718,DFW,JFK,1390,222,738,400,160
4953,DFW,JFK,1390,222,757,380,176
2754,DFW,JFK,1390,220,757,380,176
3835,DFW,JFK,1390,212,738,400,160
5319,DFW,JFK,1390,227,757,380,176
7573,DFW,JFK,1390,219,757,380,176
2317,DFW,JFK,1390,236,757,380,176
107,JFK,ORD,739,117,738,400,160
3906,JFK,ORD,739,126,757,380,176
9854,JFK,ORD,739,120,321,400,181
3780,JFK,ORD,739,111,321,400,181
2499,JFK,ORD,739,121,321,400,181
7202,JFK,ORD,739,121,757,380,176
9582,JFK,ORD,739,118,738,400,160
8441,JFK,ORD,739,118,757,380,176
6595,JFK,ORD,739,118,738,400,160
5919,JFK,ORD,739,127,757,380,176
47,JFK,ORD,739,119,738,400,160
5373,JFK,ORD,739,114,321,400,181
7999,JFK,ORD,739,121,738,400,160
880,JFK,ORD,739,123,757,380,176
1352,JFK,ORD,739,115,321,400,181
9486,JFK,LAX,2472,396,321,400,181
8882,JFK,LAX,2472,371,738,400,160
9281,JFK,LAX,2472,376,738,400,160
667,JFK,LAX,2472,380,321,400,181
7193,JFK,LAX,2472,400,757,380,176
6955,JFK,LAX,2472,421,757,380,176
4853,JFK,LAX,2472,408,757,380,176
1757,JFK,LAX,2472,413,757,380,176
3835,JFK,LAX,2472,396,321,400,181
4315,JFK,LAX,2472,385,321,400,181
5272,JFK,LAX,2472,427,757,380,176
356,JFK,LAX,2472,405,738,400,160
8486,JFK,LAX,2472,397,738,400,160
9677,JFK,LAX,2472,405,757,380,176
7541,JFK,LAX,2472,399,757,380,176
8749,JFK,LAX,2472,419,757,380,176
3256,JFK,DFW,1390,239,757,380,176
8209,JFK,DFW,1390,224,321,400,181
9497,JFK,DFW,1390,212,738,400,160
5667,JFK,DFW,1390,237,757,380,176
3538,JFK,DFW,1390,221,321,400,181
5916,JFK,DFW,1390,212,738,400,160
8163,JFK,DFW,1390,221,738,400,160
3317,JFK,DFW,1390,218,321,400,181
7779,JFK,DFW,1390,234,757,380,176
8317,JFK,DFW,1390,228,738,400,160
3232,JFK,DFW,1390,238,757,380,176
3074,JFK,DFW,1390,211,321,400,181
2679,JFK,DFW,1390,220,321,400,181
5817,LAX,ORD,1743,265,738,400,160
5371,LAX,ORD,1743,270,738,400,160
5380,LAX,ORD,1743,283,757,380,176
1988,LAX,ORD,1743,285,321,400,181
5494,LAX,ORD,1743,285,321,400,181
2748,LAX,ORD,1743,287,738,400,160
4789,LAX,ORD,1743,277,757,380,176
498,LAX,ORD,1743,262,738,400,160
9159,LAX,ORD,1743,268,321,400,181
8054,LAX,ORD,1743,262,321,400,181
9237,LAX,ORD,1743,283,738,400,160
956,LAX,ORD,1743,278,757,380,176
5483,LAX,JFK,2472,373,738,400,160
2879,LAX,JFK,2472,375,738,400,160
2262,LAX,JFK,2472,397,757,380,176
1516,LAX,JFK,2472,391,321,400,181
4425,LAX,JFK,2472,407,321,400,181
1880,LAX,JFK,2472,425,757,380,176
8606,LAX,JFK,2472,384,321,400,181
3971,LAX,DFW,1234,186,321,400,181
7175,LAX,DFW,1234,200,738,400,160
9995,LAX,DFW,1234,189,321,400,181
2778,LAX,DFW,1234,191,321,400,181
3936,LAX,DFW,1234,190,321,400,181
490,LAX,DFW,1234,193,738,400,160
9565,LAX,DFW,1234,192,321,400,181
4976,LAX,DFW,1234,197,321,400,181
2426,LAX,DFW,1234,203,738,400,160
8176,LAX,DFW,1234,193,738,400,160
594,LAX,DFW,1234,211,757,380,176
5886,LAX,DFW,1234,199,738,400,160
8437,LAX,DFW,1234,195,738,400,160
7163,LAX,DFW,1234,198,738,400,160
1277,LAX,DFW,1234,192,738,400,160
8303,LAX,DFW,1234,212,757,380,176
3105,ORD,LAX,1743,283,738,400,160
2446,ORD,LAX,1743,270,321,400,181
8782,ORD,LAX,1743,271,738,400,160
6173,ORD,LAX,1743,267,321,400,181
6433,ORD,LAX,1743,274,321,400,181
4827,ORD,LAX,1743,284,321,400,181
1625,ORD,LAX,1743,281,757,380,176
4712,ORD,LAX,1743,283,321,400,181
7935,ORD,LAX,1743,276,757,380,176
7983,ORD,LAX,1743,279,738,400,160
5234,ORD,LAX,1743,267,321,400,181
2880,ORD,LAX,1743,298,757,380,176
7231,ORD,LAX,1743,280,321,400,181
4842,ORD,JFK,739,111,738,400,160
2134,ORD,JFK,739,118,757,380,176
5672,ORD,JFK,739,112,738,400,160
48,ORD,JFK,739,120,321,400,181
7091,ORD,JFK,739,117,738,400,160
7894,ORD,JFK,739,112,321,400,181
6795,ORD,JFK,739,121,321,400,181
6173,ORD,JFK,739,113,321,400,181
6522,ORD,JFK,739,116,321,400,181
7079,ORD,DFW,802,135,757,380,176
2466,ORD,DFW,802,124,321,400,181
7983,ORD,DFW,802,124,321,400,181
2569,ORD,DFW,802,134,757,380,176
8876,ORD,DFW,802,127,738,400,160
5539,ORD,DFW,802,127,738,400,160
6976,ORD,DFW,802,124,321,400,181
2110,ORD,DFW,802,123,321,400,181
3629,ORD,DFW,802,123,321,400,181
1863,ORD,DFW,802,133,757,380,176
758,ORD,DFW,802,122,321,400,181
9394,ORD,DFW,802,130,757,380,176
9086,ORD,DFW,802,124,321,400,181
7422,DFW,ORD,802,127,321,400,181
6479,DFW,ORD,802,130,757,380,176
6947,DFW,ORD,802,121,321,400,181
1430,DFW,ORD,802,129,321,400,181
1398,DFW,ORD,802,129,757,380,176
5890,DFW,ORD,802,138,757,380,176
9298,DFW,ORD,802,128,757,380,176
4204,DFW,ORD,802,120,738,400,160
1856,DFW,ORD,802,128,738,400,160
5962,DFW,ORD,802,131,321,400,181
5042,DFW,ORD,802,130,738,400,160
6449,DFW,ORD,802,130,321,400,181
393,DFW,LAX,1234,201,757,380,176
2943,DFW,LAX,1234,195,757,380,176
6065,DFW,LAX,1234,187,321,400,181
9680,DFW,LAX,1234,206,757,380,176
9494,DFW,LAX,1234,186,321,400,181
850,DFW,LAX,1234,196,321,400,181
4031,DFW,JFK,1390,211,321,400,181
7495,DFW,JFK,1390,234,757,380,176
6177,DFW,JFK,1390,218,738,400,160
1461,DFW,JFK,1390,220,757,380,176
6025,DFW,JFK,1390,240,757,380,176
5343,DFW,JFK,1390,239,757,380,176
7718,DFW,JFK,1390,222,738,400,160
4953,DFW,JFK,1390,222,757,380,176
2754,DFW,JFK,1390,220,757,380,176
3835,DFW,JFK,1390,212,738,400,160
5319,DFW,JFK,1390,227,757,380,176
7573,DFW,JFK,1390,219,757,380,176
2317,DFW,JFK,1390,236,757,380,176
107,JFK,ORD,739,117,738,400,160
3906,JFK,ORD,739,126,757,380,176
9854,JFK,ORD,739,120,321,400,181
3780,JFK,ORD,739,111,321,400,181
2499,JFK,ORD,739,121,321,400,181
7202,JFK,ORD,739,121,757,380,176
9582,JFK,ORD,739,118,738,400,160
8441,JFK,ORD,739,118,757,380,176
6595,JFK,ORD,739,118,738,400,160
5919,JFK,ORD,739,127,757,380,176
47,JFK,ORD,739,119,738,400,160
5373,JFK,ORD,739,114,321,400,181
7999,JFK,ORD,739,121,738,400,160
880,JFK,ORD,739,123,757,380,176
1352,JFK,ORD,739,115,321,400,181
9486,JFK,LAX,2472,396,321,400,181
8882,JFK,LAX,2472,371,738,400,160
9281,JFK,LAX,2472,376,738,400,160
667,JFK,LAX,2472,380,321,400,181
7193,JFK,LAX,2472,400,757,380,176
6955,JFK,LAX,2472,421,757,380,176
4853,JFK,LAX,2472,408,757,380,176
1757,JFK,LAX,2472,413,757,380,176
3835,JFK,LAX,2472,396,321,400,181
4315,JFK,LAX,2472,385,321,400,181
5272,JFK,LAX,2472,427,757,380,176
356,JFK,LAX,2472,405,738,400,160
8486,JFK,LAX,2472,397,738,400,160
9677,JFK,LAX,2472,405,757,380,176
7541,JFK,LAX,2472,399,757,380,176
8749,JFK,LAX,2472,419,757,380,176
3256,JFK,DFW,1390,239,757,380,176
8209,JFK,DFW,1390,224,321,400,181
